Series Name,Series Code,Country Name,Country Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Population density (people per sq. km of land area),EN.POP.DNST,Faroe Islands,FRO,32.7077363896848,33.1267908309456,33.5336676217765,33.9484240687679,34.3760744985673,34.5924068767908,34.6081661891117,34.6425501432665,34.6783667621777,34.6912607449857,34.6776504297994,34.6604584527221,34.6647564469914,34.6833810888252,34.7170487106017,34.9684813753582,35.458452722063,35.9813753581662,36.5007163323782,37.0207736389685,38.3711566617862,38.6051094890511,..
Population density (people per sq. km of land area),EN.POP.DNST,Fiji,FJI,45.5669950738916,46.0492610837438,46.5183908045977,46.9789819376026,47.4380952380952,47.8885057471264,48.3351395730706,48.7492063492063,49.0821565407772,49.3367816091954,49.5440065681445,49.7183908045977,49.8663929939792,49.9974274767378,50.1127531472359,50.2025177887247,50.2666119321292,50.3020799124247,50.3008210180624,50.2717569786535,50.3788724685276,50.608100711549,..
Population density (people per sq. km of land area),EN.POP.DNST,Finland,FIN,16.9940214714863,17.0327587905053,17.0740930431071,17.1148560359828,17.1646212941988,17.2234676122,17.3169839860577,17.3919563287185,17.4840375123396,17.5678545574202,17.6484106614018,17.7309947678436,17.8155615518773,17.8978314521702,17.9720030274112,18.0301108880919,18.0820078312658,18.1238944459068,18.1479501184522,18.1673609054717,18.1928768835954,18.2301659134121,..
Population density (people per sq. km of land area),EN.POP.DNST,France,FRA,111.258319073282,112.072838575005,112.892548309157,113.635188832326,114.536314277522,115.40057930042,116.203903885806,116.922506697933,117.576245030198,118.181082517437,118.764941366835,119.339599347648,119.918547292793,120.539576701604,121.105322368265,121.536702115031,121.857823021165,122.211970625889,122.650880182337,123.070294051578,123.404699419421,123.757533918843,..
Population density (people per sq. km of land area),EN.POP.DNST,French Polynesia,PYF,72.2924229328724,73.4799769518871,74.6577355229041,75.8205128205128,76.9611063094209,78.0927686545664,79.1993661768943,80.1434745030251,80.8291558628637,81.3261307980409,81.7597234226448,82.1852492077211,82.5652549697493,82.9824258138865,83.5128205128205,84.0642466148084,84.5695764909248,85.1195620858542,85.7407087294728,86.348890809565,86.9835782195333,87.5920484010372,..
Population density (people per sq. km of land area),EN.POP.DNST,Gabon,GAB,4.94017541817053,5.07078821748748,5.20703225055303,5.34947025264874,5.49970893002678,5.6597702487678,5.83123374859316,6.01456902239298,6.20940738153452,6.41728567547638,6.64068382039042,6.87895370046959,7.12812900221213,7.38241161175146,7.63323242907595,7.87253851825979,8.09642566072884,8.30603096984515,8.50705165521791,8.70409826522296,8.89732215624636,9.08595878449179,..
Population density (people per sq. km of land area),EN.POP.DNST,"Gambia, The",GMB,142.049308300395,146.190612648221,150.417292490119,154.76847826087,159.310770750988,164.067984189723,169.100197628458,174.395553359684,179.895454545455,185.584881422925,191.430335968379,197.451778656126,203.657509881423,209.967292490119,216.306225296443,222.641600790514,228.972924901186,235.294664031621,241.592490118577,247.913339920949,254.34733201581,260.861264822134,..
Population density (people per sq. km of land area),EN.POP.DNST,Georgia,GEO,71.3308898141992,70.232915777319,69.6055670247384,69.13705867945,68.7102417859267,68.2751145946324,67.8880821582281,67.5348682599111,67.3300150460128,66.7346478183281,66.2496063543161,65.7203016200707,65.238006928164,65.0419538822212,65.0725007872914,65.1750586094685,65.2140557752196,65.2227859617201,65.197330207495,65.0855698239966,65.1302704783232,64.8834808775675,..
Population density (people per sq. km of land area),EN.POP.DNST,Germany,DEU,235.596813297034,236.027300085985,236.451570830706,236.616427281328,236.592195429653,236.464680582636,236.225197866483,235.943361918146,235.522178240542,234.939637417171,234.606908225034,230.304633348634,230.750625466231,231.155712565925,232.108053883634,234.152986871524,235.712929356538,236.588722557747,237.294012250272,237.822954291766,238.017318755545,238.118085806692,..
Population density (people per sq. km of land area),EN.POP.DNST,Ghana,GHA,86.4265711523249,88.7561615540125,91.2293486859453,93.7396238024084,96.2751340423662,98.8703129120155,101.514397468577,104.194075766898,106.909057748088,109.65439922651,112.396585215786,115.170699657203,118.039738068032,120.970365649996,123.918247341127,126.882917289268,129.886187044036,132.821754416806,135.671270985321,138.535158653424,141.431796706412,144.300083943867,..
Population density (people per sq. km of land area),EN.POP.DNST,Gibraltar,GIB,2774.1,2772.1,2789.2,2830.1,2871.6,2915.5,2958.7,2999.6,3039.8,3081.9,3126.2,3170.1,3216,3241.1,3245.2,3252,3256.5,3260.2,3264.8,3268.5,3270.9,3266.9,..
Population density (people per sq. km of land area),EN.POP.DNST,Greece,GRC,83.83093871218,84.2678975950349,84.5773622963538,84.7794414274632,84.9894569433669,85.2390535298681,85.4954383242824,85.7135221101629,85.9413576415826,86.1677036462374,86.278828549263,86.1512723041117,85.6866640806827,85.067579519007,84.5028161365399,83.947889837083,83.5994647013189,83.4342823894492,83.2651823118697,83.1775174553918,82.999216446858,81.9953995345229,..
Population density (people per sq. km of land area),EN.POP.DNST,Greenland,GRL,0.136922889511512,0.137288342063589,0.137919356803508,0.138299427457668,0.138655134608357,0.138713607016689,0.138321354610793,0.137787793884761,0.137234742355951,0.137222560604215,0.138640516506274,0.138603971251066,0.138409063223292,0.137612376659764,0.137154342794494,0.136713363381654,0.136888780606651,0.136854671701791,0.136491655500061,0.136983798270191,0.137329760019491,0.138026556218784,..
Population density (people per sq. km of land area),EN.POP.DNST,Grenada,GRD,315.976470588235,317.458823529412,318.326470588235,319.823529411765,322.105882352941,324.276470588235,326.435294117647,328.602941176471,330.817647058824,333.085294117647,335.408823529412,337.994117647059,340.917647058824,343.955882352941,346.976470588235,349.941176470588,352.841176470588,355.65,358.347058823529,360.952941176471,363.714705882353,366.5,..
Population density (people per sq. km of land area),EN.POP.DNST,Guam,GUM,296.644444444444,299.118518518518,301.042592592593,302.564814814815,303.711111111111,304.5,304.953703703704,305.116666666667,305.046296296296,304.777777777778,305.37962962963,306.757407407407,308.133333333333,309.359259259259,310.264814814815,311.07037037037,311.751851851852,312.233333333333,312.366666666667,312.266666666667,313.390740740741,315.803703703704,..
Population density (people per sq. km of land area),EN.POP.DNST,Guatemala,GTM,108.153798058977,110.783547965659,113.358697275103,115.857913400523,118.347405748414,120.831392310564,123.3046845838,125.765369540873,128.212943262411,130.647536394177,133.069120940649,135.512458006719,137.942721164614,140.388027248973,142.836095558044,145.27266703994,147.701474430758,150.125214632325,152.547125793206,154.946117954461,157.319270250093,159.665416200075,..
Population density (people per sq. km of land area),EN.POP.DNST,Guinea,GIN,33.9287278202832,34.3713047370991,34.9087986325899,35.7002034836399,36.4684966628683,37.1972733192251,37.9725907537034,38.8534999186065,39.800524987791,40.7835056161485,41.7985023604102,42.8443431548104,43.9064463617125,44.9919827445873,46.1230872537848,47.3140078137718,48.555205111509,49.8160060231157,51.094188507244,52.4073701774377,53.7406519615823,55.0704297574475,..
Population density (people per sq. km of land area),EN.POP.DNST,Guinea-Bissau,GNB,43.7713015647226,44.7147937411095,45.7211237553343,46.7870910384068,47.9021692745377,49.0651849217639,50.2877311522048,51.5850640113798,52.9314011379801,54.3099573257468,55.7332859174964,57.2196657183499,58.773719772404,60.3752844950213,61.9953413940256,63.6173186344239,65.2401137980085,66.8501422475107,68.4550142247511,70.0731507823613,71.6866287339972,73.2831081081081,..
Population density (people per sq. km of land area),EN.POP.DNST,Guyana,GUY,3.85598679197358,3.85983743967488,3.86244856489713,3.86366268732537,3.86296164592329,3.85932943865888,3.85251206502413,3.84313436626873,3.83108966217932,3.81639827279655,3.79950215900432,3.78069596139192,3.77935483870968,3.79690119380239,3.81567183134366,3.8355651511303,3.85616967233934,3.87732791465583,3.9904191008382,4.05767335534671,4.04979425958852,4.08720853441707,..
Population density (people per sq. km of land area),EN.POP.DNST,Haiti,HTI,303.346335268505,308.843541364296,314.279608127721,319.747641509434,325.162880986938,330.620464441219,336.222351233672,341.829680696662,347.432764876633,353.071044992743,357.143686502177,361.186937590711,366.782982583454,372.322423802612,377.820754716981,383.300326560232,388.746335268505,394.17790275762,399.579862119013,404.950580551524,410.261284470247,415.368976777939,..
Population density (people per sq. km of land area),EN.POP.DNST,Honduras,HND,59.493475735097,61.1123514165698,62.7393690231477,64.3657252658861,65.9880865135401,67.6075878094557,69.2215568862275,70.8236839753329,72.4084100455805,73.9771382607918,75.5289391366521,77.0623290731969,78.5804540173385,80.0845205112164,81.5787469836446,83.0682366610064,84.5544552685673,86.038448476182,87.522119939226,89.0055322191438,90.4617302708017,91.861158280454,..
Population density (people per sq. km of land area),EN.POP.DNST,"Hong Kong SAR, China",HKG,6347.61904761905,6394.57142857143,6422.95238095238,6410.28571428571,6460.47619047619,6488.7619047619,6530.57142857143,6586.95238095238,6626.47619047619,6640.7619047619,6689.71428571429,6734.85714285714,6809.61904761905,6837.04761904762,6885.2380952381,6944.09523809524,6987.2380952381,7041.14285714286,7097.71428571429,7150.38095238095,7124.7619047619,7060.09523809524,..
Population density (people per sq. km of land area),EN.POP.DNST,Hungary,HUN,113.936297701406,113.675251060031,113.352019638474,113.027806293238,112.777795135015,112.566287244727,112.391139381765,112.217163263029,112.020845887736,110.710814094775,110.460874848117,110.148315475533,109.580934496852,109.27959792334,108.113828621521,107.85698005698,107.539151873767,107.253626999781,107.117729563883,107.069263642341,106.839239535393,106.398104317335,..
Population density (people per sq. km of land area),EN.POP.DNST,Iceland,ISL,2.80503740648379,2.84257356608479,2.86805985037406,2.88799002493766,2.91345635910224,2.95994014962594,3.03024438902743,3.10789027431421,3.16622443890274,3.17704738154613,3.17247880299252,3.18218453865337,3.19916209476309,3.22956608478803,3.2656957605985,3.29990024937656,3.34602493765586,3.42543640897756,3.49817514628583,3.5759496181692,3.63446394922146,3.69453535654071,..
Population density (people per sq. km of land area),EN.POP.DNST,India,IND,356.396219212361,362.900086102805,369.405601054759,375.830378482371,382.170188585324,388.350126631665,394.315125504929,400.139852818017,405.872078810974,411.558010083446,417.266848065546,422.987158910127,428.65986196644,434.258174889597,439.678092890128,444.931708030768,450.235719883358,455.468934040542,460.44931739983,465.194639427685,469.659566660725,473.418732741601,..
Population density (people per sq. km of land area),EN.POP.DNST,Indonesia,IDN,114.018777439802,115.637944010154,117.23721144766,118.816438608611,120.338912682109,121.865687644173,123.459430770075,125.08970029065,126.729233099638,128.350924278263,129.967352127994,131.609691832679,133.273056091576,134.899256944936,136.47252624341,137.996989644313,139.466062394042,140.876791127014,142.244548790185,143.584633764026,144.796388212316,144.647380401484,..
Population density (people per sq. km of land area),EN.POP.DNST,"Iran, Islamic Rep.",IRN,40.2418913774896,40.9359580294212,41.336425869987,41.7217386232471,42.4013814189936,43.0895859426803,43.7607505095901,44.401518946929,45.0148542449471,45.6314527616101,46.2768332964955,46.8718356295587,47.4744290134826,48.1709570470788,49.0935877600138,50.2166316707188,51.1470265723618,52.0832517719569,52.7689134052388,53.3523587057011,53.7998107858243,54.1900967642527,..
Population density (people per sq. km of land area),EN.POP.DNST,Iraq,IRQ,56.3112650616183,58.1330749708485,60.0300500720214,61.8899855957199,63.696522395226,65.6164894711571,66.0895969087958,65.5300706495644,66.8047214029312,69.7389942899245,71.9858053969424,74.5488602873457,77.9711894455701,81.7311944864188,84.6443629528618,86.9739178306859,89.1394772970184,91.2660828142852,93.4993826705488,95.7402425091217,98.0286551431836,100.278240518925,..
Population density (people per sq. km of land area),EN.POP.DNST,Ireland,IRL,55.2355058789374,56.1219770648861,57.075729423719,58.0130788213093,59.0834954274931,60.3848744375091,62.0349978226158,63.8545797648425,65.1697488750181,65.8350268544056,66.1947307301495,66.4840179997097,66.7663376397155,67.1188271156917,67.6112643344462,68.2531136594571,69.027943097692,69.7835389751778,70.6534475250399,71.6263608651473,72.3672811728843,73.0608796632312,..
Population density (people per sq. km of land area),EN.POP.DNST,Isle of Man,IMN,132.564912280702,134.031578947368,135.408771929825,136.735087719298,138.029824561404,139.324561403509,140.750877192982,142.280701754386,143.854385964912,145.464912280702,147.066666666667,147.982456140351,147.961403508772,147.621052631579,147.185964912281,146.654385964912,146.40350877193,146.631578947368,146.973684210526,147.250877192982,147.449122807018,147.829824561404,..
Population density (people per sq. km of land area),EN.POP.DNST,Israel,ISR,290.619223659889,297.550831792976,303.604436229205,309.135859519408,314.648798521257,320.244916820702,325.956561922366,331.797597042514,337.744916820702,345.914972273567,352.292051756007,358.863216266174,365.549907578558,372.435304990758,379.653419593346,387.250462107209,394.916820702403,402.647874306839,410.480591497227,418.391866913124,425.836414048059,433.059149722736,..
Population density (people per sq. km of land area),EN.POP.DNST,Italy,ITA,192.555434569421,192.663618717833,192.950740232248,193.810329435476,195.068703967969,196.029609289932,196.61968158854,197.614991309288,198.928475777599,199.836888522173,200.452515572268,200.797546987333,201.339509262203,203.687120838096,205.564558126323,205.366538391305,205.017949533001,204.710937447163,204.322225904409,201.980545589195,200.999100491348,199.965416259464,..
Population density (people per sq. km of land area),EN.POP.DNST,Jamaica,JAM,241.200831024931,242.419667590028,243.605170821791,244.785503231764,245.985595567867,247.171098799631,248.352723915051,249.420221606648,250.357617728532,251.375900277008,252.43730378578,253.57054478301,254.830747922438,256.059926131117,257.113850415512,258.028162511542,258.789935364728,259.314496768236,259.633887349954,259.812834718375,260.428070175439,261.098337950139,..
Population density (people per sq. km of land area),EN.POP.DNST,Japan,JPN,347.991769547325,348.831275720165,349.643347050754,350.39231824417,350.510288065844,350.543209876543,350.765432098765,351.168724279835,351.338820301783,351.294924554184,351.358024691358,350.707818930041,350.148148148148,349.643347050754,349.179698216735,348.809327846365,348.631001371742,348.345679012346,347.903978052126,347.415637860082,346.395061728395,344.80546776406,..
Population density (people per sq. km of land area),EN.POP.DNST,Jordan,JOR,57.3002493200363,58.5143925657298,59.7861740707162,61.15273118767,62.6974501359927,64.3532864913871,68.8525385312783,73.3619333635539,75.1685516772439,76.3741045280469,78.0722910565443,80.0853795899977,81.2329691371931,86.6728317188556,97.5222572651498,106.941270556432,112.239873845461,115.063989637306,117.817808064879,120.488805549925,123.079498614771,125.552154424849,..
Population density (people per sq. km of land area),EN.POP.DNST,Kazakhstan,KAZ,5.51306663703374,5.50369855909916,5.50392562136534,5.52247249694411,5.56098233137015,5.61063414453458,5.67029114346038,5.73552320628218,5.84395969922584,5.96096677408601,6.04580953439271,6.13297847909027,6.2199837018928,6.31016446271808,6.40378004963514,6.49805756195133,6.59112308775049,6.68140015557284,6.76980849724043,6.85767789013594,6.94731488683928,7.03818498351669,..
Population density (people per sq. km of land area),EN.POP.DNST,Kenya,KEN,54.207411181783,55.8743771304073,57.5953596654602,59.3300804722915,61.130540815968,62.9774923568893,64.8790332782795,66.8320501106933,68.8528218013143,70.921818884633,72.9484748919422,74.9115226482061,76.8278560635345,78.7018448887796,80.5282759953614,82.3197947780862,84.1527040798398,86.0036845064483,87.769800049197,89.5235794356397,91.3409354464631,93.1328214499069,..
Population density (people per sq. km of land area),EN.POP.DNST,Kiribati,KIR,109.661728395062,111.766666666667,114.074074074074,116.422222222222,118.795061728395,121.19012345679,123.559259259259,125.923456790123,128.353086419753,130.859259259259,133.327160493827,135.643209876543,137.8,139.89012345679,141.956790123457,144.082716049383,146.312345679012,148.595061728395,150.93950617284,153.383950617284,156.127160493827,159.103703703704,..
Population density (people per sq. km of land area),EN.POP.DNST,"Korea, Dem. People's Rep.",PRK,194.062444979653,195.270509093929,196.31601195914,197.5060792293,198.894859230961,200.157644713894,201.276978656258,202.279760817208,203.214409102234,204.148401295573,205.019807324973,205.828328211943,206.691886055975,207.639058217756,208.671464164106,209.766755252886,210.859654513745,211.911975749522,212.923752180051,213.897857320821,214.828228552446,215.695614982144,..
Population density (people per sq. km of land area),EN.POP.DNST,"Korea, Rep.",KOR,487.332687124197,489.664709530701,492.248538072115,494.755475206612,496.617630654823,497.517408363449,499.982369942197,502.307449442839,505.770780492834,508.013960436843,509.815967078189,513.804280275749,515.875583187751,517.612269825303,520.852499230217,523.525547744882,525.370072521002,526.734806686494,528.969011484824,530.377274590164,531.109006147541,530.172909836066,..
Population density (people per sq. km of land area),EN.POP.DNST,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Population density (people per sq. km of land area),EN.POP.DNST,Kuwait,KWT,108.580303030303,111.766217732884,114.891358024691,117.92962962963,120.846296296296,125.443490460157,132.626767676768,140.671661054994,148.761503928171,156.877104377104,165.171492704826,176.421156004489,190.497362514029,204.63063973064,211.087766554433,219.345847362514,227.165263748597,231.476094276094,242.266273849607,249.219977553311,244.693827160494,238.502469135802,..
Population density (people per sq. km of land area),EN.POP.DNST,Kyrgyz Republic,KGZ,25.5391032325339,25.7825860271116,26.0203336809176,26.2945776850886,26.6147028154327,26.9165797705944,27.2075078206465,27.4681960375391,27.7304483837331,28.0672575599583,28.4040667361835,28.7518248175182,29.2346193952033,29.8206465067779,30.4249217935349,31.0578727841502,31.6970802919708,32.3159541188738,32.9655891553702,33.6611053180396,34.3060479666319,35.3149113660063,..
Population density (people per sq. km of land area),EN.POP.DNST,Lao PDR,LAO,23.5305589254766,23.9155415944541,24.2898656845754,24.6493284228769,24.9920580589255,25.3594887348354,25.7651343154246,26.1756845753899,26.5851863084922,26.9927642980936,27.3978249566724,27.80037694974,28.2010528596187,28.5994020797227,28.9924350086655,29.4082279029463,29.8585918544194,30.3202642980936,30.7842547660312,31.2480632582322,31.7131672443674,32.1709575389948,..
Population density (people per sq. km of land area),EN.POP.DNST,Latvia,LVA,38.0469892490398,37.5587767367863,37.1249296928986,36.7678821090523,36.3688109663008,35.9779356228004,35.6494287045816,35.3596509553731,34.9899882687579,34.4170376203256,33.7081170552975,33.0999244700853,32.691902228936,32.3436289713468,32.0404647500281,31.7792437366417,31.4901409356067,31.2123033409935,30.9700612274415,30.755491989008,30.5391129680219,30.2826610959344,..
Population density (people per sq. km of land area),EN.POP.DNST,Lebanon,LBN,422.350146627566,429.051808406647,434.669208211144,440.352590420332,447.194232649071,453.865493646139,461.374780058651,470.147409579668,477.772531769306,483.981915933529,488.347996089932,493.162854349951,506.191300097752,555.117399804497,613.327663734115,625.507331378299,611.790713587488,597.189833822092,581.704692082111,565.191300097752,553.560410557185,546.689247311828,..
Population density (people per sq. km of land area),EN.POP.DNST,Lesotho,LSO,65.8310276679842,65.8587944664032,65.7949275362319,65.6465744400527,65.3947299077734,65.1325428194993,65.1113306982872,65.3315217391304,65.7119235836627,66.178162055336,66.625395256917,67.1171607378129,67.6784584980237,68.3115612648221,69.0132411067194,69.7800065876153,70.6150197628458,71.4959486166008,72.3984519104084,73.3103425559947,74.2457180500659,75.1467061923584,..
Population density (people per sq. km of land area),EN.POP.DNST,Liberia,LBR,30.0583887043189,30.9556478405316,31.7753218438538,32.0304505813953,32.4174314784053,33.9111088039867,35.8741382890365,37.7153239202658,39.2845411129568,40.5426287375415,41.7354235880399,43.4089493355482,44.9723837209302,45.9646283222591,46.9206602990033,47.8854754983389,48.8589804817276,49.7989098837209,50.7619497508306,51.7575685215947,52.8196013289037,53.9183554817276,..
Population density (people per sq. km of land area),EN.POP.DNST,Libya,LBY,2.92962365163622,2.99846323470907,3.07201086647647,3.15005114973232,3.23241472202962,3.31790467963218,3.3948469486343,3.46521079373018,3.5397717585278,3.61468963479091,3.68959387112541,3.51690328153949,3.3360253248008,3.40158280005001,3.46554440365095,3.51923514100276,3.57036270843516,3.62495936437933,3.68152642167839,3.73341214180979,3.78163724609841,3.82786239585346,..
Population density (people per sq. km of land area),EN.POP.DNST,Liechtenstein,LIE,206.4125,208.6,210.58125,212.5,214.375,216.26875,218.05625,219.6875,221.25625,222.96875,224.5375,226.18125,228.15625,230.0375,231.85,233.46875,235.05625,236.80625,238.63125,240.5125,242.225,243.99375,..
Population density (people per sq. km of land area),EN.POP.DNST,Lithuania,LTU,55.8317804722399,55.3736119974473,54.9308710912572,54.4864869176771,53.8780312699426,53.0077855775367,52.1682992980217,51.5522335673261,51.0288153171121,50.4653530115676,49.418141204627,48.3153301209433,47.6716501260491,47.1908895093738,46.805538707103,46.3672785315243,45.7876664218895,45.1525837710126,44.731646175954,44.6205206004471,44.6324656659214,44.7346909439387,..
Population density (people per sq. km of land area),EN.POP.DNST,Luxembourg,LUX,169.472433053922,171.501984882267,173.30818890175,175.427079853639,177.938286087179,180.681774041935,183.586849281014,186.444147510546,189.806794434561,193.354334501216,196.916246513832,201.342029008025,206.235870823396,211.05785290896,216.091529874226,221.251835336342,226.072263698018,231.635372078028,236.146609386046,240.827591028798,244.874264894386,248.62068161867,..
Population density (people per sq. km of land area),EN.POP.DNST,"Macao SAR, China",MAC,21594.8,16889.3076923077,16654.2592592593,17130.8518518519,16983.1785714286,17450.6785714286,17547.6573426573,17648.2876712329,18117.7397260274,18407.4915254237,18764.2087542088,19097.0903010033,19490.5016722408,19583.300330033,19939.504950495,20238.125,20547.1475409836,20734.0584415584,19786.9604863222,20171.8237082067,20555.7142857143,20806.2727272727,..
Population density (people per sq. km of land area),EN.POP.DNST,Madagascar,MDG,27.8853234515253,28.733474911442,29.5971627059188,30.4782302163222,31.3835230594628,32.3144942738247,33.2742356501702,34.2624032740654,35.2746139560477,36.3123637239055,37.3681139732435,38.4124270576406,39.4747978239758,40.5432674458577,41.6225094534204,42.713839807494,43.8328308697147,44.9803059470608,46.1439343416982,47.3240529391543,48.5135390168443,49.7003317291165,..
Population density (people per sq. km of land area),EN.POP.DNST,Malawi,MWI,119.106777683496,121.964552397115,124.994675434875,128.213459906661,131.643423843869,135.295375477302,139.141991938905,143.142373780229,147.320990666101,151.664531183708,156.113937208316,160.650127280441,165.26570852779,169.970036062792,174.776898599915,179.666334323292,184.616291896479,189.660235468816,194.822687738651,200.12024819686,205.526739499364,210.964594823929,..
Population density (people per sq. km of land area),EN.POP.DNST,Malaysia,MYS,69.8376198447725,71.6558119007761,73.4817988129661,75.2987703545883,77.106215187947,78.9028640998326,80.6860843098463,82.4611292040785,84.20117485923,85.8840480900928,87.4074904885101,88.8270674174403,90.2760980063917,91.7206117790291,93.1561680109572,94.5634850098919,95.9562258408157,97.3240176533252,98.6129082331456,99.8448333586973,101.05004717699,102.188020088267,..
Population density (people per sq. km of land area),EN.POP.DNST,Maldives,MDV,941.69,957.746666666667,974.28,990.753333333333,1007.11666666667,1023.39333333333,1048.00333333333,1083.75333333333,1122.94333333333,1163.45666666667,1205.25,1248.13333333333,1291.79666666667,1335.76,1389.12666666667,1451.94,1514.17333333333,1574.80666666667,1632.52666666667,1681.69333333333,1714.79333333333,1738.19,..
Population density (people per sq. km of land area),EN.POP.DNST,Mali,MLI,9.21094337767069,9.4934592153681,9.79573672952573,10.1149534088953,10.4508273301699,10.8020480416984,11.1650980584991,11.5399339447135,11.9252878650046,12.3199132921922,12.7268548340832,13.1452757357461,13.5345208533097,13.9355616748211,14.3844925790246,14.8443332595743,15.3255689687672,15.8265147231169,16.3370442308165,16.8559191601308,17.3940451896836,17.952108278219,..
Population density (people per sq. km of land area),EN.POP.DNST,Malta,MLT,1219.021875,1228.2125,1237.403125,1245.56875,1253.9625,1261.98125,1266.5875,1271.0125,1279.309375,1288.990625,1295.3375,1300.8375,1312.5875,1331.146875,1357.99375,1390.790625,1422.9875,1462.496875,1514.46875,1575.19375,1610.4125,1620.425,..
Population density (people per sq. km of land area),EN.POP.DNST,Marshall Islands,MHL,301.244444444444,302.294444444444,302.755555555556,302.738888888889,302.416666666667,301.872222222222,301.155555555556,300.211111111111,298.977777777778,297.738888888889,296.755555555556,294.283333333333,290.016666666667,285.288888888889,280.105555555556,274.5,268.494444444444,262.15,255.494444444444,248.488888888889,241.183333333333,233.611111111111,..
Population density (people per sq. km of land area),EN.POP.DNST,Mauritania,MRT,2.61473076549918,2.67956049286892,2.73765693218201,2.7974444552246,2.85880954690987,2.92263510235762,2.98945279906859,3.05957892694285,3.13702920345396,3.22364994663821,3.31761036188998,3.41927719025905,3.52780925584554,3.63147278548559,3.72870282332395,3.82867953817794,3.93120209566314,4.03610652954303,4.14350635490443,4.25327350344426,4.36461045891142,4.47751431066266,..
Population density (people per sq. km of land area),EN.POP.DNST,Mauritius,MUS,584.666502463054,589.303940886699,593.409359605911,597.71921182266,601.479310344828,605.051231527094,607.879802955665,610.655172413793,612.867487684729,614.497044334975,615.960591133005,627.142714071107,628.884326489735,630.409113670506,631.551326990486,632.388082123185,632.822734101152,633.393590385578,633.739108662994,633.943415122684,633.957936905358,634.118177265899,..
Population density (people per sq. km of land area),EN.POP.DNST,Mexico,MEX,50.3477157334294,51.1300640448571,51.9134139252553,52.6913454564161,53.471443709972,54.2413138197999,54.9843308727076,55.7128388075825,56.4235134648525,57.1256606394197,57.8885264538697,58.7208935415006,59.5467522312817,60.3362668792922,61.0899904832943,61.8070922606034,62.5114951516243,63.1905439954731,63.7947791867075,64.3459507703387,64.8156084261426,65.1792165436354,..
Population density (people per sq. km of land area),EN.POP.DNST,"Micronesia, Fed. Sts.",FSM,159.584285714286,159.925714285714,159.988571428571,159.721428571429,159.197142857143,158.485714285714,157.572857142857,156.474285714286,155.291428571429,154.097142857143,153.697142857143,154.124285714286,154.617142857143,155.155714285714,155.748571428571,156.374285714286,157.035714285714,157.757142857143,158.47,159.112857142857,160.151428571429,161.615714285714,..
Population density (people per sq. km of land area),EN.POP.DNST,Moldova,MDA,101.844482362364,101.616986454017,101.381934046035,101.132058382973,100.846989588049,100.566888293243,100.287778048526,100.055661920841,99.8653879625439,99.739374107982,99.7787848154216,99.7210931780946,99.6732759521901,99.5771842462653,99.5164884911377,98.7560678343838,97.614165825121,95.9093883802694,94.2543946689506,92.756093569939,91.7473260542588,90.110355122019,..
Population density (people per sq. km of land area),EN.POP.DNST,Monaco,MCO,16016.2802170696,16005.9200789344,15977.3063640849,15942.7725703009,15903.305377405,15856.4380858411,15792.3038973853,15699.5559940799,15718.7962506167,15984.7064627528,16368.0315737543,16746.4232856438,17118.8949185989,17476.5663542181,17814.5041933892,18135.1751356685,18288.6038480513,18275.2836704489,18267.883571781,18270.350271337,18215.0962012827,17603.6468330134,..
Population density (people per sq. km of land area),EN.POP.DNST,Mongolia,MNG,1.58389403953543,1.59786680589648,1.61209395109404,1.61862517969528,1.63270530747881,1.64641173961656,1.65734176364657,1.67300894881353,1.69113710604802,1.71221361029839,1.73539662093186,1.7620385739675,1.79312603023069,1.82703318161355,1.86406649867507,1.90382964798196,1.94544517232048,1.98813245405988,2.03177450064376,2.07571898811886,2.1151336184565,2.14944908754824,..
Population density (people per sq. km of land area),EN.POP.DNST,Montenegro,MNE,..,..,..,..,..,..,45.7267657992565,45.7899628252788,45.8713011152416,45.969814126394,46.054126394052,46.1025278810409,46.1413382899628,46.1863940520446,46.2312267657993,46.2571747211896,46.2678810408922,46.2730855018587,46.2622304832714,46.2474349442379,46.1937546468401,46.0379925650558,..
Population density (people per sq. km of land area),EN.POP.DNST,Morocco,MAR,63.9803159309881,64.8220860407798,65.6549787138696,66.4603853909926,67.2935805511987,68.1870983643289,69.0858660094107,69.981252520726,70.8827963253417,71.7967219359175,72.7422473672418,73.7255187093883,74.730380909702,75.741714093659,76.7389715438046,77.7066054223616,78.6629262827694,79.6059041003809,80.5008088729554,81.3453013667936,82.2065247591306,83.0754738964822,..
